Rank,Difficulty,Score,Name,Level
361,Insane,27633023,野獸先輩,85
362,Insane,27633023,Paradox,85
363,Insane,27632959,???,85
364,Insane,27632895,Myosotis,85
365,Insane,27632831,エロマンガ先生,85
366,Insane,27632703,何之然,85
367,Insane,27632511,Alfheim,85
368,Insane,27632447,Sora,85
369,Insane,27632383,咱不是夢莉控,85
370,Insane,27632255,丁真珍珠,85
371,Insane,27632255,想和鶴城生一堆雜魚醬,85
372,Insane,27632255,Oil,85
373,Insane,27632191,RuddyMon,85
374,Insane,27631935,自轉人偶,85
375,Insane,27631807,聖夜のセリナ,85
376,Insane,27631807,PSYQUI,85
377,Insane,27631807,Emiya,85
378,Insane,27631679,NS-Anks7 J3,85
379,Insane,27631679,PP,85
380,Insane,27631679,|catherina,85
381,Insane,27631615,TSH Ramu,85
382,Insane,27631551,Neptune,85
383,Insane,27631487,Omnia,85
384,Insane,27631423,Rerollcake,85
385,Insane,27630975,Arbeiter,85
386,Insane,27630975,LonelyIst,85
387,Insane,27630911,Irissu,85
388,Insane,27630911,TSHJ Ahegao,85
389,Insane,27630783,???,85
390,Insane,27630655,Erika,85
391,Insane,27630655,Moley,85
392,Insane,27630527,Xairan,85
393,Insane,27630399,คายะ,85
394,Insane,27630207,GRD Fajar,85
395,Insane,27630143,Ruby,85
396,Insane,27630143,nothing,85
397,Insane,27630079,柏起,85
398,Insane,27630015,ライン,85
399,Insane,27630015,男娘海皇,85
400,Insane,27629951,ARSI Faza,85
401,Insane,27629887,Uzair,85
402,Insane,27629887,yuu,85
403,Insane,27629823,Altadora,85
404,Insane,27629759,Kiran,85
405,Insane,27629567,==1=,85
406,Insane,27629183,MeiMei,85
407,Insane,27629183,Lazu,85
408,Insane,27629119,MichLoverz,85
409,Insane,27629119,Shiraori,85
410,Insane,27628991,Kazuma,85
411,Insane,27628991,TSH Lyums,85
412,Insane,27628991,???,85
413,Insane,27628991,Penith,85
414,Insane,27628863,CT-HzmAmn,85
415,Insane,27628799,Ares,85
416,Insane,27628799,Kyatto,85
417,Insane,27628735,roi,85
418,Insane,27628671,StarWrath,85
419,Insane,27628671,敬浩,85
420,Insane,27628607,???,85
421,Insane,27628479,rp,85
422,Insane,27628479,Suuji,85
423,Insane,27628479,346,85
424,Insane,27628415,Rrrr,85
425,Insane,27628415,Ai,85
426,Insane,27628351,CAZ,85
427,Insane,27628287,DY-6| RF-4EJ,85
428,Insane,27628223,墨青隱,85
429,Insane,27628159,IX,85
430,Insane,27628095,Megumin,85
431,Insane,27628031,???,85
432,Insane,27627967,CT-Ninoo,85
433,Insane,27627967,Sajenjay,85
434,Insane,27627839,小悪魔,85
435,Insane,27627839,SquareEngine,85
436,Insane,27627775,岸下茉奈,85
437,Insane,27627775,KAMO,85
438,Insane,27627711,Fureru,85
439,Insane,27627583,Tiramisu,85
440,Insane,27627455,月明かり,85
441,Insane,27627391,Clamyne,85
442,Insane,27627327,LMD,85
443,Insane,27627327,flos,85
444,Insane,27627263,โรห,85
445,Insane,27627263,Sento,85
446,Insane,27627199,Davstep,85
447,Insane,27627199,Roob,85
448,Insane,27627071,TSHJ Agea,85
449,Insane,27627071,Rage,85
450,Insane,27627071,Sundae,85
451,Insane,27627071,ARS| Arino,85
452,Insane,27627007,Yor,85
453,Insane,27626943,Haruhime,85
454,Insane,27626815,MysKP,85
455,Insane,27626751,Azoolin,85
456,Insane,27626751,CC|SChickEN,85
457,Insane,27626623,Cyairo,85
458,Insane,27626559,Tertislnwza07,85
459,Insane,27626495,ArzeithTos,85
460,Insane,27626431,Altoire,85
461,Insane,27626431,JPAP,85
462,Insane,27626431,TSH | Flareiana,85
463,Insane,27626431,DangerDaring,85
464,Insane,27626367,Jordo,85
465,Insane,27626367,Evans,85
466,Insane,27626303,F230,85
467,Insane,27626239,Robez,85
468,Insane,27626239,TSH YuuKaede ,85
469,Insane,27626175,Alexios,85
470,Insane,27626175,โรห,85
471,Insane,27626175,Ardi,85
472,Insane,27626175,???,85
473,Insane,27626111,Haruaki,85
474,Insane,27625983,yoyuuo,85
475,Insane,27625983,Tama,85
476,Insane,27625983,panda,85
477,Insane,27625919,PrinzEugen,85
478,Insane,27625855,MP,85
479,Insane,27625855,Protagonist,85
480,Insane,27625855,Gargalon,85
481,Insane,27625727,Myst,85
482,Insane,27625727,awpik,85
483,Insane,27625663,唔西迪西,85
484,Insane,27625599,Reggy,85
485,Insane,27625535,AuMam1,85
486,Insane,27625407,AlfretCuury,85
487,Insane,27625279,MINAMI,85
488,Insane,27625215,PDRt/ L,85
489,Insane,27625151,Weezly,85
490,Insane,27625151,Mistake,85
491,Insane,27625151,Lewis123789,85
492,Insane,27625087,Shoko,85
493,Insane,27625087,amiya,85
494,Insane,27625023,Razzy,85
495,Insane,27624959,早早波,85
496,Insane,27624895,Noad,85
497,Insane,27624767,Nikv,85
498,Insane,27624703,CC|PSRone,85
499,Insane,27624639,Soedjatmoko,85
500,Insane,27624575,zeemyself,85
501,Insane,27624575,tonet,85
502,Insane,27624575,???,85
503,Insane,27624575,SpandauBullet,85
504,Insane,27624511,AmI,85
505,Insane,27624447,NS-Infamous,85
506,Insane,27624383,Roy,85
507,Insane,27624319,NS-SPECTRE,85
508,Insane,27624319,Frostnova,85
509,Insane,27624255,Railbladeoo,85
510,Insane,27624255,東海帝王,85
511,Insane,27624191,BO|MONKEY | BO,85
512,Insane,27624191,Satrio,85
513,Insane,27624191,RainHowers,85
514,Insane,27624191,atomic ~,85
515,Insane,27624127,GlacierFrost,85
516,Insane,27624127,KuRuMee,85
517,Insane,27624063,HINA,85
518,Insane,27624063,TohRu,85
519,Insane,27624063,Tsukiko,85
520,Insane,27624063,NineKunG,85
521,Insane,27624063,Sartsatrin,85
522,Insane,27623999,Shina,85
523,Insane,27623999,PinkArchive,85
524,Insane,27623871,???,85
525,Insane,27623871,DoNutZzz,85
526,Insane,27623871,Slime,85
527,Insane,27623871,Luxion,85
528,Insane,27623807,Anothic,85
529,Insane,27623807,Cyneic,85
530,Insane,27623807,Blu,85
531,Insane,27623743,ทีราบสงทิเบต,85
532,Insane,27623679,Yamato,85
533,Insane,27623615,ลูกเจี้ยบเกเร,85
534,Insane,27623551,Anima,85
535,Insane,27623551,Yems,85
536,Insane,27623551,BelleTe,85
537,Insane,27623551,Natsuki,85
538,Insane,27623551,Shiroko,85
539,Insane,27623487,SuamiMiyako,85
540,Insane,27623423,Aiden,85
541,Insane,27623423,Jonloo,85
542,Insane,27623423,RyanWynalda,85
543,Insane,27623359,Narukana,85
544,Insane,27623359,LuckyAya,85
545,Insane,27623359,???,85
546,Insane,27623295,=ย,85
547,Insane,27623295,bnn,85
548,Insane,27623231,Synn,85
549,Insane,27623231,Onitajuice,85
550,Insane,27623167,小老師,85
551,Insane,27623103,Mika,85
