Rank,Difficulty,Score,Name,Level
1890,Insane,27732287,Fairuz,85
1891,Insane,27732287,Yuuki,85
1892,Insane,27732287, คุณครภัยสังคม,85
1893,Insane,27732287,sea4,85
1894,Insane,27732159,Punittomoe,85
1895,Insane,27732159,SaltyTuna,85
1896,Insane,27731967,NoLogic,85
1897,Insane,27731967,Xaviele,85
1898,Insane,27731967,Kaidus,85
1899,Insane,27731967,dooku,85
1900,Insane,27731903,Quodra,85
1901,Insane,27731839,Hyst,85
1902,Insane,27731839,Oniichan,85
1903,Insane,27731711,Frans,85
1904,Insane,27731711,Ven,85
1905,Insane,27731647,PanPan,85
1906,Insane,27731647,AbydosEnjoyer,85
1907,Insane,27731647,Nekomata,85
1908,Insane,27731583,dale,85
1909,Insane,27731583,FIZZATIME,85
1910,Insane,27731583,caesar,85
1911,Insane,27731583,Vernilius,85
1912,Insane,27731519,Ryo,85
1913,Insane,27731519,Shaputra,85
1914,Insane,27731519,JayziBz,85
1915,Insane,27731391,Naoya,85
1916,Insane,27731327,Yazid,85
1917,Insane,27731263,Markz,85
1918,Insane,27731263,Maggiix,85
1919,Insane,27731199,自在的海豹,85
1920,Insane,27731199,Panuwat,85
1921,Insane,27731199,喬酉,85
1922,Insane,27731199,tonet,85
1923,Insane,27731199,PelHazuki,85
1924,Insane,27731135,Abydos,85
1925,Insane,27731135,酉歪歪,85
1926,Insane,27731135,Hatsuki,85
1927,Insane,27731135,DY-2luzn,85
1928,Insane,27731071,Cas,85
1929,Insane,27731071,Sou,85
1930,Insane,27731007,Chikage,85
1931,Insane,27731007,Jed,85
1932,Insane,27730943,TSH Ilune,85
1933,Insane,27730943,AvHEro,85
1934,Insane,27730879,Neour,85
1935,Insane,27730879,Itorri,85
1936,Insane,27730815,RRIN,85
1937,Insane,27730751,R3N,85
1938,Insane,27730751,AzureFlames,85
1939,Insane,27730751,???,85
1940,Insane,27730751,TUAN,85
1941,Insane,27730687,LoveCraft,85
1942,Insane,27730623,Pocha,85
1943,Insane,27730623,DY-1 | Alice,85
1944,Insane,27730559,DY-6|RedBunny,85
1945,Insane,27730559,Yukito,85
1946,Insane,27730559,Kotomine,85
1947,Insane,27730559,Steven,85
1948,Insane,27730495,fz,85
1949,Insane,27730495,TopHunter,85
1950,Insane,27730495, เคนชิ,85
1951,Insane,27730495,Ruu,85
1952,Insane,27730431,AKOBIRTHDAY,85
1953,Insane,27730431,Jirochou,85
1954,Insane,27730367,Fair,85
1955,Insane,27730303,RENN,85
1956,Insane,27730303,Mihiro,85
1957,Insane,27730303,星,85
1958,Insane,27730303,CptSG,85
1959,Insane,27730303,Rozen,85
1960,Insane,27730239,asagi,85
1961,Insane,27730239,Nu,85
1962,Insane,27730175,TsH,85
1963,Insane,27730175,Kiddevil,85
1964,Insane,27730111,Velleno,85
1965,Insane,27730111,Szhury,85
1966,Insane,27730111,GoodDuck,85
1967,Insane,27730047,Dav,85
1968,Insane,27730047,Ailane,85
1969,Insane,27730047,FinMH,85
1970,Insane,27730047,Bond,85
1971,Insane,27730047,Essite,85
1972,Insane,27730047,村雨丸,85
1973,Insane,27730047,沐,85
1974,Insane,27729983,NempireN,85
1975,Insane,27729983,Ilham,85
1976,Insane,27729983,Nickelis,85
1977,Insane,27729983,tomz4,85
1978,Insane,27729983,Rinu,85
1979,Insane,27729919,Strela,85
1980,Insane,27729919,Cadrian,85
1981,Insane,27729855,LemonBuster,85
1982,Insane,27729791,nanny,85
1983,Insane,27729791,Phupha,85
1984,Insane,27729791,Takashimari,85
1985,Insane,27729727,NOX,85
1986,Insane,27729663,ふらん,85
1987,Insane,27729535,Xenon,85
1988,Insane,27729535,GHC|Kuzuri,85
1989,Insane,27729535,Nack,85
1990,Insane,27729471,hoi,85
1991,Insane,27729471,Avie,85
1992,Insane,27729407,FungCP,85
1993,Insane,27729407,Perzival,85
1994,Insane,27729343,037HoxIna,85
1995,Insane,27729343,Tophrii,85
1996,Insane,27729343,Crow,85
1997,Insane,27729343,Arcy,???
1998,Insane,27729279,Eiji,85
1999,Insane,27729279,winddam,85
2000,Insane,27729279,Hector,85
2001,Insane,27729279,Shiho,85
2002,Insane,27729215,Yukishiro,85
2003,Insane,27729215,Kenzo,85
2004,Insane,27729087,DY-1/Dabito,85
2005,Insane,27729023,Ilham,85
2006,Insane,27729023,Nalhath,85
2007,Insane,27729023,Thacil,85
2008,Insane,27729023,Nessuno,85
2009,Insane,27729023,Nirvan,85
2010,Insane,27728959,TsH,85
2011,Insane,27728959,aya,85
2012,Insane,27728959,Elseyren,85
2013,Insane,27728959,alice,85
2014,Insane,27728895,Shoguz,85
2015,Insane,27728895,Ki,85
2016,Insane,27728895,JaMes,85
2017,Insane,27728831,NS-Crystaline,85
2018,Insane,27728831,ตน,85
2019,Insane,27728767,Relicz,85
2020,Insane,27728767,Yor,85
2021,Insane,27728767,ZULL,85
2022,Insane,27728703,DY-IAiMie,85
2023,Insane,27728703,tonikin,85
2024,Insane,27728703,Seaura,85
2025,Insane,27728575,ickye,85
2026,Insane,27728575,MRPTT7,85
2027,Insane,27728575,YceNova,85
2028,Insane,27728511,Karezxi,85
2029,Insane,27728511,麵包騎土,85
2030,Insane,27728511,neko,85
2031,Insane,27728447,GHC |Hilda,85
2032,Insane,27728447,Parkzeon,85
2033,Insane,27728383,INFINITYCG,85
2034,Insane,27728383,ท=,85
2035,Insane,27728255,Aktavite,85
2036,Insane,27728255,Nithipong,85
2037,Insane,27728255,drwither,85
2038,Insane,27728255,OHM,85
2039,Insane,27728255,GrowNz,85
2040,Insane,27728255,Kearu,85
2041,Insane,27728255,Shirayuki,85
2042,Insane,27728255,StarMoon,85
2043,Insane,27728191,Asterisk,85
2044,Insane,27728191,MaYoi,85
2045,Insane,27728127,オデッセー,85
2046,Insane,27728127,對著星野醬發店,85
2047,Insane,27728127,Sylum,85
2048,Insane,27728063,Meow,85
2049,Insane,27727999,Ichiroku,85
2050,Insane,27727999,嵐炎,85
2051,Insane,27727935,???,85
2052,Insane,27727871,crouton,85
2053,Insane,27727871,Karuro,85
2054,Insane,27727871,AiKo,85
2055,Insane,27727871,FLan,85
2056,Insane,27727871,Llednar,85
2057,Insane,27727871,Silvereign,85
2058,Insane,27727807,Riot,85
2059,Insane,27727807,Hanabi,85
2060,Insane,27727807,Synvicta,85
2061,Insane,27727743,Arifar,85
2062,Insane,27727743,Tiramisu,85
2063,Insane,27727743,TsH,85
2064,Insane,27727743,Syido,85
2065,Insane,27727743,Shinmon,85
2066,Insane,27727743,Wkazuya,85
2067,Insane,27727679,dawnstar,85
2068,Insane,27727679,クロ,85
2069,Insane,27727679,Kurniawan,85
2070,Insane,27727679,Orz,85
2071,Insane,27727679,Ivlo,85
2072,Insane,27727679,Yoheyo,85
2073,Insane,27727679,OroshiRex,85
2074,Insane,27727615,Thron,85
2075,Insane,27727615,Artmak,85
2076,Insane,27727615,Ikki,85
2077,Insane,27727551,Rhaksa,85
2078,Insane,27727551,Miki,85
2079,Insane,27727551,soga,85
2080,Insane,27727487,Lanford,85
2081,Insane,27727487,小武,85
2082,Insane,27727487,X2Swiftz,85
2083,Insane,27727423,Pimploy,85
2084,Insane,27727423,Kenier,85
2085,Insane,27727423,Lucky,85
2086,Insane,27727359,Chitanda,85
2087,Insane,27727359,เศาคือใคร,85
2088,Insane,27727359,MomONkA,85
2089,Insane,27727359,Neko,85
2090,Insane,27727359,NS Side,85
2091,Insane,27727231,I3akAYoNgz,85
2092,Insane,27727231,我在總力戰就沒有開心過,85
2093,Insane,27727167,KIRONA,85
2094,Insane,27727167,pupuzaza,85
2095,Insane,27727103,Rial,85
2096,Insane,27727103,KawaiiMadoka,85
2097,Insane,27727103,可爰的八雲藍,85
2098,Insane,27727039,MorRaNa,85
2099,Insane,27727039,Khet,85
2100,Insane,27727039,GODKLAR,85
2101,Insane,27726975,Nobody,85
2102,Insane,27726975,Jasawin,85
2103,Insane,27726911,jafar,85
2104,Insane,27726911,KanaSui,85
2105,Insane,27726911,Kaito,85
2106,Insane,27726911,KEN,85
2107,Insane,27726911,Takosen,85
2108,Insane,27726847,Farios,85
2109,Insane,27726847,Cake,85
2110,Insane,27726847,Enjoyable,85
2111,Insane,27726783,Ayano,85
2112,Insane,27726783,YukiRito,85
2113,Insane,27726719,加嘗,85
2114,Insane,27726719,Christina,85
2115,Insane,27726719,Ooyez,85
2116,Insane,27726719,Evans,85
2117,Insane,27726719,Kai,85
2118,Insane,27726719,Omatase,85
2119,Insane,27726655,NasuyaSama,85
2120,Insane,27726655,Straea,85
2121,Insane,27726591,???,85
2122,Insane,27726591,SkulRazor,85
2123,Insane,27726591,Rrrr,85
2124,Insane,27726591,Kubo,85
2125,Insane,27726527,SkyBlue,85
2126,Insane,27726527,Xenovia,85
2127,Insane,27726527,ClaireDance,85
2128,Insane,27726463,Dixon,85
2129,Insane,27726463,Akashi,85
2130,Insane,27726463,Opelzate,85
2131,Insane,27726399,ElsieShy,85
2132,Insane,27726399,redrabbit,85
2133,Insane,27726399,Blackkey,85
2134,Insane,27726335,木更,85
2135,Insane,27726335,???,85
2136,Insane,27726271,Arima,85
2137,Insane,27726271,Waritlao,85
2138,Insane,27726271,Myosotis,85
2139,Insane,27726207,Geko,85
2140,Insane,27726143,ナイト,85
2141,Insane,27726079,DY-1/ Cromwell,85
2142,Insane,27726079,Noix,85
2143,Insane,27726015,Vanillyde,85
2144,Insane,27726015,Aoru,85
2145,Insane,27726015,Rem,85
2146,Insane,27726015,ABC ` DeviL,85
2147,Insane,27726015,Aquagalon,85
2148,Insane,27725951,Claires,85
2149,Insane,27725951,Carlz,85
2150,Insane,27725951,TSH Arturia,85
2151,Insane,27725951,npg3,85
2152,Insane,27725887,Hirz,85
2153,Insane,27725887,Brutalseggg,85
2154,Insane,27725887,ตาก,85
2155,Insane,27725887,Wumbo,85
2156,Insane,27725887,Regret,85
2157,Insane,27725823,รินชิมะ=,85
2158,Insane,27725759,REverQxst,85
2159,Insane,27725759,Charniel,85
2160,Insane,27725759,Blackstar,85
2161,Insane,27725695,Meiwah,85
2162,Insane,27725695,MrWhiteZero,85
2163,Insane,27725695,iron,85
2164,Insane,27725631,Reverie,85
2165,Insane,27725631,DY-8/Zakito,85
2166,Insane,27725567,Art,85
2167,Insane,27725503,m,85
2168,Insane,27725503,PiTXH,85
2169,Insane,27725503,=1,85
2170,Insane,27725439,Jaireaw,85
2171,Insane,27725439,Hotohori,85
2172,Insane,27725375,紫竽,85
2173,Insane,27725375,DY-6| Sicore1 +,85
2174,Insane,27725375,YuudachiMk2,85
2175,Insane,27725375,MiRai,85
2176,Insane,27725375,NaGaRaYa,85
2177,Insane,27725311,Gobby,85
2178,Insane,27725311,YoruSins,85
2179,Insane,27725247,Reflections,85
2180,Insane,27725247,Jisen,85
2181,Insane,27725247,EROHA,85
2182,Insane,27725247,Black,85
2183,Insane,27725183,Al,85
2184,Insane,27725183,9R882,85
2185,Insane,27725183,Eicy,???
2186,Insane,27725183,ABC ` DeviL ,85
2187,Insane,27725183,SamSoeFilter,85
2188,Insane,27725183,Kyber,85
2189,Insane,27725119,Luga,85
2190,Insane,27725119,Pomu,85
2191,Insane,27725055,Dzzeee,85
2192,Insane,27725055,HellHeart,85
2193,Insane,27725055,Rioreusu,85
2194,Insane,27725055,Alice,85
2195,Insane,27725055,Frong,85
2196,Insane,27725055,Haniki,85
2197,Insane,27724991,Ratatouille,85
2198,Insane,27724991,OOKFIRE,85
2199,Insane,27724991,Hawang,85
2200,Insane,27724991,マナコ,85
2201,Insane,27724927,Owo,85
2202,Insane,27724863,LordM,85
2203,Insane,27724863,vomi,85
2204,Insane,27724863,Kurosu,85
2205,Insane,27724863,???,85
2206,Insane,27724863,Coretnie,85
2207,Insane,27724799,64GByte,85
2208,Insane,27724799,Huanlin,85
2209,Insane,27724799,Pyoranei,85
2210,Insane,27724735,Kazeno,85
2211,Insane,27724735,richardbran,85
2212,Insane,27724735,Nepelz,85
2213,Insane,27724735,NBkuB,85
2214,Insane,27724735,Dansu,85
2215,Insane,27724671,ฮี=,85
2216,Insane,27724671,Stev,85
2217,Insane,27724671,DY-5|Nanami245,85
2218,Insane,27724671,PelLi,85
2219,Insane,27724671,Mashiron,85
2220,Insane,27724671,KidKung,85
2221,Insane,27724671,PY14 I,85
2222,Insane,27724671,DefNotAFBI,85
2223,Insane,27724607,momocl,85
2224,Insane,27724607,Hifumi-diasuki,85
2225,Insane,27724607,Kride,85
2226,Insane,27724543,Raizel,85
2227,Insane,27724479,Yoruta,85
2228,Insane,27724479,kuroyami,85
2229,Insane,27724479,Neko,85
2230,Insane,27724415,Tempe,85
2231,Insane,27724415,Eulb,85
2232,Insane,27724351,Tertislnwza007,85
2233,Insane,27724351,Otter,85
2234,Insane,27724351,Azazel,85
2235,Insane,27724287,MaKo,85
2236,Insane,27724287,Ivory,???
2237,Insane,27724223,zero,85
2238,Insane,27724223, เรียกผมวาคณ/,85
2239,Insane,27724223,FFacipiii,85
2240,Insane,27724223,Teaw,85
2241,Insane,27724223,InfiPanzer,85
2242,Insane,27724223,Nocto,85
2243,Insane,27724159,toga,85
2244,Insane,27724159,Theme,85
2245,Insane,27724159,BSEAchilleas,85
2246,Insane,27724095,katana,85
2247,Insane,27724095,Furyuka,85
2248,Insane,27724095,Krusty,85
2249,Insane,27724031,Lavenza,85
2250,Insane,27723967,Pakka,85
2251,Insane,27723967,nony,85
2252,Insane,27723967,Neko V,85
2253,Insane,27723903,Makinohara,85
2254,Insane,27723903,Selha,85
2255,Insane,27723775,Suuji,85
2256,Insane,27723775,SawLinLat,85
2257,Insane,27723775,MaZA,85
2258,Insane,27723711,Himmel,85
2259,Insane,27723711,Amous,85
2260,Insane,27723711,Mavro,85
2261,Insane,27723647,Zor,85
2262,Insane,27723647, ฮานะ,85
2263,Insane,27723647,TSHJ Navy,???
2264,Insane,27723583,RiuFeiiChi,85
2265,Insane,27723519,CrossZt,85
2266,Insane,27723519,Cyl,85
2267,Insane,27723519,Neko,85
2268,Insane,27723455,pxpondm,85
2269,Insane,27723455,HECK,85
2270,Insane,27723455,THIPEH,85
2271,Insane,27723455,DaedricZeus,85
2272,Insane,27723455,RendangPapua,85
2273,Insane,27723391,OPHIKUz,85
2274,Insane,27723391,Neo,85
2275,Insane,27723391,bnn,85
2276,Insane,27723391,川内,85
2277,Insane,27723391,Jane,85
2278,Insane,27723391,Jordo,85
2279,Insane,27723391,Brominator,85
2280,Insane,27723327,Ares,85
2281,Insane,27723327,Zexono,85
2282,Insane,27723327,Ardi,85
2283,Insane,27723263,Ayax Ra,85
2284,Insane,27723263,Starlog,85
2285,Insane,27723263,ริวเซย,85
2286,Insane,27723263,Reynaz,85
2287,Insane,27723263,Pure,85
2288,Insane,27723263,Atri,85
2289,Insane,27723263,TSHJ GZ19,85
2290,Insane,27723199,Ziliaxe,85
2291,Insane,27723199,Solis,85
2292,Insane,27723199,pan8,85
2293,Insane,27723199,ABC ` DeviL,85
2294,Insane,27723199,Mikecang,85
2295,Insane,27723199,Vile,85
2296,Insane,27723199,Hans,85
2297,Insane,27723199,Tyaa,85
2298,Insane,27723199,MrAwesome,85
2299,Insane,27723199,KarazutoK,85
2300,Insane,27723135,Akii,85
2301,Insane,27723135,GCxD,85
2302,Insane,27723135,Rieri,85
2303,Insane,27723135,Theia,85
2304,Insane,27723135,ENKE,85
2305,Insane,27723135,Wilnui,85
2306,Insane,27723135,Kokonoka,85
2307,Insane,27723135,Wint,85
2308,Insane,27723071,Hobost,85
2309,Insane,27723071,Dragonicon,85
2310,Insane,27723071,NaCl,85
2311,Insane,27723071,Mirror,85
2312,Insane,27723071,Jolno,85
2313,Insane,27723007,Zald,85
2314,Insane,27723007,Mayyo,85
2315,Insane,27723007,StygianArc,85
2316,Insane,27723007,Dang,85
2317,Insane,27723007,PelHez,85
2318,Insane,27723007,Xue,85
2319,Insane,27723007,AetherFlow,85
2320,Insane,27723007,Viprion,85
2321,Insane,27723007,うさだぺこら,85
2322,Insane,27723007,Texas124,85
2323,Insane,27723007,Kira,85
2324,Insane,27722943,カグヤ改二,85
2325,Insane,27722943,Kaminari,85
2326,Insane,27722943,Ryousuke,85
2327,Insane,27722943,Tia,85
2328,Insane,27722943,Ash,85
2329,Insane,27722943,Xega,85
2330,Insane,27722943,AkaCrimson,85
2331,Insane,27722879,Koyal,85
2332,Insane,27722879,Loafist,85
2333,Insane,27722879,X-Redhorn-X,85
2334,Insane,27722879,Lobster,85
2335,Insane,27722879,DY-8|Mik,85
2336,Insane,27722879,Omatsu,85
2337,Insane,27722879,Sento,85
2338,Insane,27722815,Seki,85
2339,Insane,27722815,生壇,85
2340,Insane,27722815,Kohaku,85
2341,Insane,27722815,ナノサナ,85
2342,Insane,27722815,Trombe,85
2343,Insane,27722751,Linelock,85
2344,Insane,27722751,ErisWill,85
2345,Insane,27722751,Lyris,85
2346,Insane,27722751,Haru,85
2347,Insane,27722751,Murakami,85
2348,Insane,27722751,???,85
2349,Insane,27722687,Aco,85
2350,Insane,27722687,TempuraKid,85
2351,Insane,27722687,Ryuzu,85
2352,Insane,27722687,Ara,???
2353,Insane,27722687,TARUSATO,85
2354,Insane,27722687,Senia,85
2355,Insane,27722687,Arland,85
2356,Insane,27722687,Dipladenia,85
2357,Insane,27722623,Uduki,85
2358,Insane,27722623,ryuuji,85
2359,Insane,27722623,Littlemoney,85
2360,Insane,27722623,Yamer,85
2361,Insane,27722623,Makoto,85
2362,Insane,27722623,โรห1,85
2363,Insane,27722623,Mirror|rorriM,85
2364,Insane,27722559,Fenice,85
2365,Insane,27722559,โรห1,85
2366,Insane,27722559,Icohiro,85
2367,Insane,27722559,星狐,85
2368,Insane,27722559,???,85
2369,Insane,27722559,Onichan,85
2370,Insane,27722559,Jammy,85
2371,Insane,27722559,OnionDaGr81,85
2372,Insane,27722559,Melon,85
2373,Insane,27722495,Melfyssa,85
2374,Insane,27722495,Lamhielr,85
2375,Insane,27722495,Lufael,85
2376,Insane,27722431,Kiky,85
2377,Insane,27722431,Veyrin,85
2378,Insane,27722431,Nut,85
2379,Insane,27722431,Aki,85
2380,Insane,27722367,Royale,85
2381,Insane,27722367,KIKI,85
2382,Insane,27722367,TSHJ Cvyirr,85
2383,Insane,27722367,Jeremy,85
2384,Insane,27722367, เกลือ-บหาย,85
2385,Insane,27722303,???,85
2386,Insane,27722303,Slime,85
2387,Insane,27722303,Lupus,85
2388,Insane,27722303,Hyperia,85
2389,Insane,27722303,Penith,85
2390,Insane,27722303,Arend,85
2391,Insane,27722303,NyanCatto,85
2392,Insane,27722303,Naes,85
2393,Insane,27722303,Uncle POM,85
2394,Insane,27722303,Amar,85
2395,Insane,27722303,Sora,85
2396,Insane,27722239,Veigas,85
2397,Insane,27722239,Asakura,85
2398,Insane,27722239,Rumia,85
2399,Insane,27722239,DRAKON,85
2400,Insane,27722239,nubshet,85
2401,Insane,27722239,NxSol,85
2402,Insane,27722239,Ein,85
2403,Insane,27722239,Chickin,85
2404,Insane,27722239,Ryan,85
2405,Insane,27722175,Shu,85
2406,Insane,27722175,DedeMiku,85
2407,Insane,27722175,Eara,85
2408,Insane,27722175,No,85
2409,Insane,27722175,Elise,85
2410,Insane,27722175,FKAZEO1,84
2411,Insane,27722175,Magilou,85
2412,Insane,27722111,Rensen,85
2413,Insane,27722111,Jekomboi,85
2414,Insane,27722047,FuRaKu,85
2415,Insane,27722047,TSHJ,85
2416,Insane,27722047,Hairi,85
2417,Insane,27722047,白音,85
2418,Insane,27722047,Kudo,85
2419,Insane,27722047,minh,85
2420,Insane,27722047,Naselina,85
2421,Insane,27721983,Shinshiro,85
2422,Insane,27721983,Mikado,85
2423,Insane,27721983,BlackTea,85
2424,Insane,27721983,Misor,85
2425,Insane,27721983,แอลลี่,85
2426,Insane,27721919,Yuika,85
2427,Insane,27721919,Kyrir,85
2428,Insane,27721919,Rizu,85
2429,Insane,27721919,Bell,85
2430,Insane,27721919,Amaebi,85
2431,Insane,27721919,Vesper,85
2432,Insane,27721919,Decimo,85
2433,Insane,27721855,Dokonoi,85
2434,Insane,27721855,PinkArchive,85
2435,Insane,27721855,HayaseYuuka,85
2436,Insane,27721855,Rikku,85
2437,Insane,27721855,Monova,85
2438,Insane,27721791,Roze,85
2439,Insane,27721791,EspresZoes,85
2440,Insane,27721791,Gin,85
2441,Insane,27721791,XuanWang,85
2442,Insane,27721791,Sakurasake,85
2443,Insane,27721791,Kenzie,85
2444,Insane,27721791,Nano,85
2445,Insane,27721791,TBCGaming,85
2446,Insane,27721791,KaiEND,85
2447,Insane,27721791,Chafl,85
2448,Insane,27721791,Invarse,85
2449,Insane,27721727,Vodkaiser,85
2450,Insane,27721727,Rune,85
2451,Insane,27721727,Nummong,85
2452,Insane,27721727,Flea,85
2453,Insane,27721727,Gin,85
2454,Insane,27721727,GHCIRyder,85
2455,Insane,27721663,yuno,85
2456,Insane,27721663,Ainotea,85
2457,Insane,27721663,Berry,85
2458,Insane,27721663,Rakki,85
2459,Insane,27721663,Yuu,85
2460,Insane,27721663,Zulch,85
2461,Insane,27721599,SoulSadness,85
2462,Insane,27721599,Squall,85
2463,Insane,27721599,Chocomint,85
2464,Insane,27721599,WhaleSzHz,85
2465,Insane,27721599,Zankyou,85
2466,Insane,27721599,สมสมร,85
2467,Insane,27721599,Quorum,85
2468,Insane,27721599,ไออิ้ด,85
2469,Insane,27721,TSHJ   sjh5o,???
2470,Insane,27721535,hexOnite,85
2471,Insane,27721471,Elleotte,85
2472,Insane,27721471,TSH Rue,85
2473,Insane,27721471,NaNoNi,85
2474,Insane,27721407,DY-3 Kitsune,85
2475,Insane,27721343,Starlight,85
2476,Insane,27721343,JJoel,85
2477,Insane,27721343,Zeke,85
2478,Insane,27721279,Pofe,85
2479,Insane,27721279,Rylaera,85
2480,Insane,27721279,Spenz,85
2481,Insane,27721279,Beammy,85
2482,Insane,27721279,Railbladedo,85
2483,Insane,27721279,Leevan,85
2484,Insane,27721279,yahoo,85
2485,Insane,27721215,Patttt,85
2486,Insane,27721215,Shiraki,85
2487,Insane,27721215,RB | wijen,85
2488,Insane,27721215,TSHJ YAKER,85
2489,Insane,27721215,uki,85
2490,Insane,27721215,ZEO,85
2491,Insane,27721215,DereDesu,85
2492,Insane,27721215,Mashue,85
2493,Insane,27721151,北雨懂我心,85
2494,Insane,27721151,elsword,85
2495,Insane,27721151,Rylent,85
2496,Insane,27721151,Briter,85
2497,Insane,27721151,Dossatos,85
2498,Insane,27721151,Crusky,85
2499,Insane,27721087,TSHJ re,85
2500,Insane,27721087,呼啦啦,85
2501,Insane,27721087,Nrealt,85
2502,Insane,27721087,Damianth,85
2503,Insane,27721087,Kinjio,85
2504,Insane,27721023,唔好問我咩名,85
2505,Insane,27721023,Newrito3,85
2506,Insane,27721023,seru,85
2507,Insane,27720959,ปลาเค็ม,85
2508,Insane,27720959,Frankiez,85
2509,Insane,27720895,Satonu,85
2510,Insane,27720895,Zenology,85
2511,Insane,27720895,Araragi,85
2512,Insane,27720895,Ren,85
2513,Insane,27720895,AkiraP,85
2514,Insane,27720895,???,85
2515,Insane,27720831,Makoto,85
2516,Insane,27720831,ayam,85
2517,Insane,27720831,Soon,85
2518,Insane,27720831,Koyoasu,85
2519,Insane,27720831,FubukiDayo,85
2520,Insane,27720831,poq,85
2521,Insane,27720767,RnL-Tokky,85
2522,Insane,27720767,BBigBoZz,85
2523,Insane,27720767,Numeri,85
2524,Insane,27720767,Praise,85
2525,Insane,27720767,LittleDuck,85
2526,Insane,27720767,Kisuru,85
2527,Insane,27720703,Jujak,85
2528,Insane,27720703,Rd2485,85
2529,Insane,27720,Lizzie,???
2530,Insane,27720703,SuamiMisaki,85
2531,Insane,27720703,Rei,85
2532,Insane,27720703,farumaru,85
2533,Insane,27720703,Quintus,85
2534,Insane,27720703,???,85
2535,Insane,27720639,Naasana,85
2536,Insane,27720639,???,85
2537,Insane,27720575, เรียกผมวาคณ/,85
2538,Insane,27720575,Media,85
2539,Insane,27720575,Spentz,85
2540,Insane,27720575,Asada,85
2541,Insane,27720575,蔚藍檔案,85
2542,Insane,27720575,shin,85
2543,Insane,27720575,BlameF,85
2544,Insane,27720511,aster,85
2545,Insane,27720511,tehfloppyd,85
2546,Insane,27720447,tosama,85
2547,Insane,27720447,Suzu-Honjo,85
2548,Insane,27720383,Iz,85
2549,Insane,27720383,Crazyba3er,85
2550,Insane,27720383,SKGT,85
2551,Insane,27720383,Leo,85
2552,Insane,27720383,HIRA,85
2553,Insane,27720383,HuwanSetar,85
2554,Insane,27720383,RB| Mirage,85
2555,Insane,27720383,Aria,85
2556,Insane,27720383,Haruna,85
2557,Insane,27720319,Migyy,85
2558,Insane,27720319,Chay,???
2559,Insane,27720319,SSRB6thOfThe12,85
2560,Insane,27720319,Porumbel,85
2561,Insane,27720319,windfoxie,85
2562,Insane,27720255,Shiro,85
2563,Insane,27720255,Xas,85
2564,Insane,27720255,Taro,85
2565,Insane,27720191,IMDiscoMan96,85
2566,Insane,27720191,DY-4|Sur,85
2567,Insane,27720191,GHC IIkram,85
2568,Insane,27720191,DY-7 LIRR,85
2569,Insane,27720191,Helmut,85
2570,Insane,27720191,Ralev,85
2571,Insane,27720191,Hwayden,85
2572,Insane,27720191,KusoSensei,85
2573,Insane,27720191,Ruri,85
2574,Insane,27720127,Jonloo,85
2575,Insane,27720127,hutohut,85
2576,Insane,27720127,Elc,85
2577,Insane,27720127,Polarix,85
2578,Insane,27720127,Shun,85
2579,Insane,27720127,Acetone,85
2580,Insane,27720127,Brainvigo,85
2581,Insane,27720127,Minana,85
2582,Insane,27720127,Kouri,85
2583,Insane,27720127,RustyCakes,85
2584,Insane,27720127,Leybeo,85
2585,Insane,27720063,KS,85
2586,Insane,27720063,Beaco,85
2587,Insane,27720063,kuroneko,85
2588,Insane,27720063,NOIR,85
2589,Insane,27720063,RB| PZ,85
2590,Insane,27719999,Popoo,85
2591,Insane,27719999,Mariz,85
2592,Insane,27719999,LUFNI,85
2593,Insane,27719999,Mel,85
2594,Insane,27719999,Arbeiter,85
2595,Insane,27719935,chromtgraph,85
2596,Insane,27719935,Mokou,85
2597,Insane,27719935,Zack,85
2598,Insane,27719935,Ko,85
2599,Insane,27719935,TSHJ Crystal,85
2600,Insane,27719935,DestinYuu,85
2601,Insane,27719871,FrozenThoR,85
2602,Insane,27719871,???,85
2603,Insane,27719871,Kushiro,85
2604,Insane,27719871,Shino,85
2605,Insane,27719871,Ark,85
2606,Insane,27719871,Grimm,85
2607,Insane,27719807,ARS|Beta ,85
2608,Insane,27719807,Freddy,85
2609,Insane,27719807,???,85
2610,Insane,27719807,Aputure,85
2611,Insane,27719807,Hanabi,85
2612,Insane,27719807,Naires,85
2613,Insane,27719,Lurantis,???
2614,Insane,27719743,Rin,85
2615,Insane,27719743,Zwisc,85
2616,Insane,27719743,cata,85
2617,Insane,27719743,PE|DYASR,85
2618,Insane,27719743,Aruu,85
2619,Insane,27719743,Zolomon,85
2620,Insane,27719679,Adiguna,85
2621,Insane,27719679,NeVeRmoREz,85
2622,Insane,27719679,夏夜静雨,85
2623,Insane,27719679,athanasia,85
2624,Insane,27719615,Nephele,85
2625,Insane,27719551,SlimeKung,85
2626,Insane,27719551,ヒカシダ,85
2627,Insane,27719551,LunaFreed,85
2628,Insane,27719551,CaPPeR,85
2629,Insane,27719551,Eino,85
2630,Insane,27719551,MacMiLan,85
2631,Insane,27719551,MrRAts,85
2632,Insane,27719551,Hexa,85
2633,Insane,27719551,827b21,85
2634,Insane,27719487,Hyoma,85
2635,Insane,27719487,cme1998,85
2636,Insane,27719487,Pride,85
2637,Insane,27719487,nimda,85
2638,Insane,27719487,Akato,85
2639,Insane,27719487,LEYEMON,85
2640,Insane,27719487,Momoyama,85
