Rank,Difficulty,Score,Name,Level
1432,Insane,27612287,PEKO,85
1433,Insane,27612287,Yuuka,85
1434,Insane,27612287,Reaper,85
1435,Insane,27612223,Wesley,85
1436,Insane,27612223,Misa,85
1437,Insane,27612223,???,85
1438,Insane,27612223,DY-1SAGEss,85
1439,Insane,27612159,???,85
1440,Insane,27612159,Yagoo,85
1441,Insane,27612159,Pailz,85
1442,Insane,27612095,Meanwhile,85
1443,Insane,27612095,Natsuki,85
1444,Insane,27612095,Serpens,85
1445,Insane,27612031,wikazuya,85
1446,Insane,27612031,Vynz,85
1447,Insane,27612031,Hovand,85
1448,Insane,27612031,HECK,85
1449,Insane,27612031,???,85
1450,Insane,27612031,RalZarek,85
1451,Insane,27612031,Note,85
1452,Insane,27612031,RYU,85
1453,Insane,27611967,Howe-chama,85
1454,Insane,27611967,尋桂子,85
1455,Insane,27611903,Tomi,85
1456,Insane,27611903,Frontal,85
1457,Insane,27611903,ICARUS,85
1458,Insane,27611903,Mutsuki,85
1459,Insane,27611839,Kenta,85
1460,Insane,27611839,blinn,85
1461,Insane,27611839,Wareg,85
1462,Insane,27611839,Luminiferous,85
1463,Insane,27611839,YceNova,85
1464,Insane,27611775,Swagson,85
1465,Insane,27611775,Maki,85
1466,Insane,27611711,Darren,85
1467,Insane,27611711,Scarlet,85
1468,Insane,27611711,Reaper,85
1469,Insane,27611711,cme1998,85
1470,Insane,27611647,WineFine,85
1471,Insane,27611647,TaRu,85
1472,Insane,27611647,RyanGosling,85
1473,Insane,27611647,Yuki,85
1474,Insane,27611647,Rizuki,85
1475,Insane,27611583,ilovepvp,85
1476,Insane,27611583,Veyrin,85
1477,Insane,27611583,NBkuB,85
1478,Insane,27611583,梅菲,85
1479,Insane,27611519,levante,85
1480,Insane,27611519,CT-WAHYU,85
1481,Insane,27611519,Mashiron +,85
1482,Insane,27611519,Izu,???
1483,Insane,27611455,A-Kun,85
1484,Insane,27611391,Senea,85
1485,Insane,27611391,Piniko,85
1486,Insane,27611391,Victoria AT,85
1487,Insane,27611391,AyumuDaPyon,85
1488,Insane,27611327,Reggy,85
1489,Insane,27611327,Chour,85
1490,Insane,27611263,SKVenom,85
1491,Insane,27611199,Newie,85
1492,Insane,27611199,Haze,85
1493,Insane,27611135,PhoenixKing,85
1494,Insane,27611135,ExC-Genji,85
1495,Insane,27611135,Qwanto,85
1496,Insane,27611071,IX,85
1497,Insane,27611071,RB| Ayame,85
1498,Insane,27611071,Labeeb,85
1499,Insane,27611071,Taurus,85
1500,Insane,27611071,Ame,85
1501,Insane,27611007,kAne3,85
1502,Insane,27611007,求社団収留,85
1503,Insane,27610943,KenChi,85
1504,Insane,27610943,Watame,85
1505,Insane,27610943,rey,???
1506,Insane,27610879,Delta,85
1507,Insane,27610879,mrmvp,85
1508,Insane,27610879,Akashi,85
1509,Insane,27610815,Kanon,85
1510,Insane,27610815,Shiwa,85
1511,Insane,27610815,sapa,85
1512,Insane,27610815,Lemon,85
1513,Insane,27610815,Kurtvirus,85
1514,Insane,27610751,Icevolcano,85
1515,Insane,27610751,Drite,85
1516,Insane,27610751,nimda,85
1517,Insane,27610751,???,85
1518,Insane,27610687,Rorona,85
1519,Insane,27610687,PremKw,85
1520,Insane,27610687,Jack,85
1521,Insane,27610687,Kiel,85
1522,Insane,27610623,Lueamz,85
1523,Insane,27610559,Kotori,85
1524,Insane,27610559,Ivleta,85
1525,Insane,27610559,Eris,85
1526,Insane,27610559,Rem,85
1527,Insane,27610495,Kaerul,85
1528,Insane,27610431,Origami,85
1529,Insane,27610431,Veliona,85
1530,Insane,27610431,NYX,85
1531,Insane,27610367,Wakenworm,85
1532,Insane,27610367,Peppy,85
1533,Insane,27610367,ZerOwAn,85
1534,Insane,27610367,Stephens,85
1535,Insane,27610303,Shyncase,85
1536,Insane,27610303,cipher,85
1537,Insane,27610303,Noad,85
1538,Insane,27610239,Mikhaile,85
1539,Insane,27610239,Raizel,85
1540,Insane,27610239,Nerumi-,85
1541,Insane,27610239,GODSANTA,85
1542,Insane,27610239,Puchikii,85
1543,Insane,27610175,Annihile,85
1544,Insane,27610175,Ranzy,85
1545,Insane,27610175,Porumbel,85
1546,Insane,27610111,Dawn,85
1547,Insane,27610111,flos,85
1548,Insane,27610111,도레,85
1549,Insane,27610047,Yuuko,85
1550,Insane,27610047,mikajnk,85
1551,Insane,27610047,Fuzzilo,85
1552,Insane,27610047,Zald,85
1553,Insane,27610047,funnyhatman,85
1554,Insane,27609919,Raiz,85
1555,Insane,27609919,TofumM,85
1556,Insane,27609919,Arradien,85
1557,Insane,27609919,SKRB,85
1558,Insane,27609919,Shino,85
1559,Insane,27609919,Silver,85
1560,Insane,27609919,fromatoz,85
1561,Insane,27609919,Oopmos,85
1562,Insane,27609855,BonitaScalet,85
1563,Insane,27609855,DOC,85
1564,Insane,27609855,Roxy,???
1565,Insane,27609855,SleewpyRev,85
1566,Insane,27609855,BS4-Achilleas,85
1567,Insane,27609791,RB|Athena,85
1568,Insane,27609791,Kophaikhoi,85
1569,Insane,27609791,Kei,85
1570,Insane,27609791,MysKP,85
1571,Insane,27609791,Apase,85
1572,Insane,27609727,Ridwan,85
1573,Insane,27609727,Poizun,85
1574,Insane,27609727,???,85
1575,Insane,27609663,SangPenandai,85
1576,Insane,27609663,Chris,85
1577,Insane,27609663,Yumi,85
1578,Insane,27609663,Ame,85
1579,Insane,27609599,RaNata,85
1580,Insane,27609599,GEOX,85
1581,Insane,27609599,MaDEnXeRo,85
1582,Insane,27609599,TBK | Gyuki-Chan,85
1583,Insane,27609535,Tina,85
1584,Insane,27609535,GN-shirobilek,85
1585,Insane,27609535,Nepgear,85
1586,Insane,27609471,Lightning,85
1587,Insane,27609471,NS-Farezh,85
1588,Insane,27609407,???,85
1589,Insane,27609407,Axcelian,85
1590,Insane,27609407,DY-3|Kitsune,85
1591,Insane,27609407,Ouroboros,85
1592,Insane,27609343,LapisLazuli,85
1593,Insane,27609343,sirohm55,85
1594,Insane,27609343,Larz,85
1595,Insane,27609279,โรคจิต,85
1596,Insane,27609279,|catherina ,85
1597,Insane,27609279,TertisInwza007,85
1598,Insane,27609215,5-군,85
1599,Insane,27609215,PelPoorQueen,85
1600,Insane,27609215,SlowlyGently,85
1601,Insane,27609215,Nirvash,85
1602,Insane,27609215,Arthria,85
1603,Insane,27609215,HadoUcha,85
1604,Insane,27609151,FalenHi,85
1605,Insane,27609151,Mii-kun,85
1606,Insane,27609151,Kudo,85
1607,Insane,27609087,Eclipcia,85
1608,Insane,27609087,ghqh,85
1609,Insane,27609087,BRAWLER,85
1610,Insane,27609087,Jiang,85
1611,Insane,27609023,Nako,85
1612,Insane,27609023,Plum,85
1613,Insane,27609023,Jordo,85
1614,Insane,27609023,Mesugaki,85
1615,Insane,27608895,Pupah666,85
1616,Insane,27608895,Makoto,85
1617,Insane,27608831,LemonP,85
1618,Insane,27608831,Karion,85
1619,Insane,27608831,Valdius,85
1620,Insane,27608831,RezzeL,85
1621,Insane,27608831,Seaura,85
1622,Insane,27608831,Rayn,85
1623,Insane,27608831,CT-FAKER,85
1624,Insane,27608767,Zerdaif,85
1625,Insane,27608703,F230,85
1626,Insane,27608703,Achlysz,85
1627,Insane,27608703,アカツキ,85
1628,Insane,27608639,Xynester,85
1629,Insane,27608639,awdse22,85
1630,Insane,27608639,Shuux,85
1631,Insane,27608639,FatScat,85
1632,Insane,27608575,pootpoot,85
1633,Insane,27608575,Rabu,85
1634,Insane,27608511,VectorLover,85
1635,Insane,27608447,UohhArchive,85
1636,Insane,27608383,Ciphera,85
1637,Insane,27608383,GPH |SKIP,85
1638,Insane,27608319,???,85
1639,Insane,27608319,???,85
1640,Insane,27608319,Wistelle,85
1641,Insane,27608255,ท,85
1642,Insane,27608255,TanTracer,85
1643,Insane,27608191,Ygrspll,85
1644,Insane,27608191,Yagoo,85
1645,Insane,27608127,Jamerunner,85
1646,Insane,27608127,stormx,85
1647,Insane,27608127,ฟมิโอะ,85
1648,Insane,27608127,Gary,???
1649,Insane,27608127,FubukiDayo,85
1650,Insane,27608063,MikaSayang,85
1651,Insane,27608063,DY-1 Dayo-CH,85
1652,Insane,27608063,凌諧森子,85
1653,Insane,27607999,Brainvigo,85
1654,Insane,27607935,Horo,85
1655,Insane,27607935,???,85
1656,Insane,27607871,羽落,85
1657,Insane,27607807,Snowfles,85
1658,Insane,27607807,타타리카미,85
1659,Insane,27607743,Kuhaku,85
1660,Insane,27607743,Meloon,85
1661,Insane,27607743,Nayoan,85
1662,Insane,27607743,Art,85
1663,Insane,27607679,Kian,85
1664,Insane,27607679,Rururiri,85
1665,Insane,27607615,Shaputra,85
1666,Insane,27607615,DesertPanda,85
1667,Insane,27607615,TIGADAD,85
1668,Insane,27607551,Phandin,85
1669,Insane,27607487,nova,85
1670,Insane,27607359,PICHER,85
1671,Insane,27607295,arkhaze,85
1672,Insane,27607231,叶羽,85
1673,Insane,27607231,星狐,85
1674,Insane,27607231,yruzr,85
1675,Insane,27607167,Bng,85
1676,Insane,27607167,Avylix,85
1677,Insane,27607167,ユウカすき,85
1678,Insane,27607103,เอจรา,85
1679,Insane,27607103,Laias,85
1680,Insane,27607103,NotMab,85
1681,Insane,27607039,Fallenia,85
1682,Insane,27607039,Sister,85
1683,Insane,27607039,YpBot,85
1684,Insane,27607039,leigeglolofv,85
1685,Insane,27607039,Puyo,85
1686,Insane,27606975,Kuze,85
1687,Insane,27606975,Ace,85
1688,Insane,27606975,kresna92,85
1689,Insane,27606911,Mos,85
1690,Insane,27606847,DY-4/Kanon S,85
1691,Insane,27606847,IronFish,85
1692,Insane,27606783,SSeeGGGssss,85
1693,Insane,27606783,Kai,85
1694,Insane,27606783,DY-5|Nanami245,85
1695,Insane,27606783,INDM-Fiki,85
1696,Insane,27606783,???,85
1697,Insane,27606719,~oShiro,85
1698,Insane,27606719,mean,85
1699,Insane,27606719,Doctrine,85
1700,Insane,27606719,Tomomo,85
1701,Insane,27606655,Aloe,85
1702,Insane,27606655,Numeri,85
1703,Insane,27606655,Seulgi,85
1704,Insane,27606591,Mikasimp,85
1705,Insane,27606591,Distrbed1Ok,85
1706,Insane,27606591,TNV,85
1707,Insane,27606527,DY-6 |Moomooz,85
1708,Insane,27606527,WKING,85
1709,Insane,27606527,Stevano,85
1710,Insane,27606527,Flamaire,85
1711,Insane,27606463,XDz,85
1712,Insane,27606463,Ares,85
1713,Insane,27606463,NS-AzRein,85
1714,Insane,27606463,tonet,85
1715,Insane,27606463,Vega039,85
1716,Insane,27606399,BruhNope,85
1717,Insane,27606399,RogerIs,85
1718,Insane,27606399,BhayuQnay,85
1719,Insane,27606399,Megumi,85
1720,Insane,27606335,HoshiyamGuilty,85
1721,Insane,27606335,Plucked,85
1722,Insane,27606335,lelelex,85
1723,Insane,27606271,TATAS,85
1724,Insane,27606143,525,85
1725,Insane,27606143,FATBOY,85
1726,Insane,27606143,ตน,85
1727,Insane,27606143,Lyris,85
1728,Insane,27606079,???,85
1729,Insane,27606015,Kiwi,85
1730,Insane,27606015,Mikimaru,85
1731,Insane,27606015,???,85
1732,Insane,27606015,Amanies,85
1733,Insane,27606015,Xein,85
1734,Insane,27606015,Utaha,85
1735,Insane,27605887,AshenOne,85
1736,Insane,27605887,HoshinoHoshino,85
1737,Insane,27605887,Kornetz,85
1738,Insane,27605887,Mirror,85
1739,Insane,27605887,Dialzy,85
1740,Insane,27605887,Elvin-1Z,85
1741,Insane,27605823,Ixy,85
1742,Insane,27605823,NempireN,85
1743,Insane,27605759,chotto,85
1744,Insane,27605759,Makinohara,85
1745,Insane,27605759,Ponponpond,85
1746,Insane,27605759,Wisteria,85
1747,Insane,27605695,posx,85
1748,Insane,27605695,Ramadhan,85
1749,Insane,27605695,Garry,85
1750,Insane,27605695,Shan,85
1751,Insane,27605695,3,85
1752,Insane,27605631,The,85
1753,Insane,27605631,Trivialised,85
1754,Insane,27605631,Kyrai,85
1755,Insane,27605631,AJ1703,85
1756,Insane,27605567,oka,85
1757,Insane,27605567,Seia,85
1758,Insane,27605503,IBakudan,85
1759,Insane,27605439,Xhirin,85
1760,Insane,27605439,Lori,85
1761,Insane,27605375,Fungcp,85
1762,Insane,27605375,AuMam1,85
1763,Insane,27605311,SKYY,85
1764,Insane,27605247,Yuuki,85
1765,Insane,27605247,Eddie,85
1766,Insane,27605247,SCAN,85
1767,Insane,27605247,???,85
1768,Insane,27605247,Moley,85
1769,Insane,27605247,月島織姬,85
1770,Insane,27605183,Croissant,85
1771,Insane,27605119,NiNaoLina nis,85
1772,Insane,27605119,路人君,85
1773,Insane,27605119,Karma,85
1774,Insane,27605119,Poissonden,85
1775,Insane,27605055,Akacha,85
1776,Insane,27605055,Nikv,85
1777,Insane,27605055,NNN,85
1778,Insane,27605055,Hanabi,85
1779,Insane,27604991,lovelove,85
1780,Insane,27604991,Ryuza,85
1781,Insane,27604991,Hyst,85
1782,Insane,27604991,Miku,85
1783,Insane,27604927,Painful,85
1784,Insane,27604927,Starlight,85
1785,Insane,27,DedeMiku,???
1786,Insane,27604863,Misa,85
1787,Insane,27604863,Edergonic,85
1788,Insane,27604863,Usagi,85
1789,Insane,27604863,Decimo,85
1790,Insane,27604799,???,85
1791,Insane,27604735,Kaito,85
1792,Insane,27,Raisen,???
1793,Insane,27604735,jRis,85
1794,Insane,27604671,Meww,85
1795,Insane,27604671,CioaeGanteng,85
1796,Insane,27604671,OliveOil,85
1797,Insane,27604607,Joklok,85
1798,Insane,27604607,Kendog,85
1799,Insane,27604607,lebeluno,85
1800,Insane,27604607,Luw,85
1801,Insane,27604543,???,85
1802,Insane,27604543,SpaceZORr,85
1803,Insane,27,Meyjan,???
1804,Insane,27604543,???,85
1805,Insane,27604479,Rikka,85
1806,Insane,27604479,pekorine,85
1807,Insane,27604415,gilz,85
1808,Insane,27604415,Kim,85
1809,Insane,27604415,Hidden,85
1810,Insane,27604415,Elseyren,85
1811,Insane,27604351,ohmmmmmm,85
1812,Insane,27604351,AnDoManz,85
1813,Insane,27604287,Stellar,85
1814,Insane,27604287,Earl,85
1815,Insane,27,katana,???
1816,Insane,27604287,Amane,85
1817,Insane,27,Pudding,???
1818,Insane,27,Kamin,???
1819,Insane,27604223,NuKNiK,85
1820,Insane,27604223,NS-KawaiiNeko,85
1821,Insane,27604223,50,85
1822,Insane,27604159,Freezy,85
1823,Insane,27604159,hannon,85
1824,Insane,27604159,Delta,85
1825,Insane,27604159,NS-Keycat,85
1826,Insane,27604095,esanw,85
1827,Insane,27604095,Neypipo,85
1828,Insane,27604031,Yotsuka| San,85
1829,Insane,27604031,Mhor,85
1830,Insane,27604031,Ignis,85
1831,Insane,27604031,ORENfa,85
1832,Insane,27603967,Io,85
1833,Insane,27603967,pileunit,85
1834,Insane,27603903,Nyan,85
1835,Insane,27603903,Laserdance,85
1836,Insane,27603903,PelBukanSepuh,85
1837,Insane,27603903,Neew,85
1838,Insane,27603903,Raimu,85
1839,Insane,27603903,Goint,85
1840,Insane,27603903,Bell,85
1841,Insane,27603839,Beckonito,85
1842,Insane,27603839,Zauber,85
1843,Insane,27603775,Ganyu,85
1844,Insane,27603775,LvR Ndens,85
1845,Insane,27603775,Crispytuna,85
1846,Insane,27603711,ZigZaGk,85
1847,Insane,27603711,Zaka,85
1848,Insane,27603711,yukida,85
1849,Insane,27603711,Lookchard,85
1850,Insane,27603711,zXWW,85
1851,Insane,27603711,IcyMaiden ~,85
1852,Insane,27603647,YVL,85
1853,Insane,27603647,Kakura,85
1854,Insane,27603647,Mimimi,85
1855,Insane,27603647,Patrigio,85
1856,Insane,27603583,BigBread,85
1857,Insane,27603583,Aunas,85
1858,Insane,27603583,Lazuardinho,85
1859,Insane,27603583,GleKung,85
1860,Insane,27603519,Tyistiana,85
1861,Insane,27603519,???,85
1862,Insane,27603455,Ruka,85
1863,Insane,27603455,Invarse,85
1864,Insane,27603455,HP-Ryzelia,85
1865,Insane,27603391,Emxc,85
1866,Insane,27603391,Loafist,85
1867,Insane,27603391,SomuniaBless,85
1868,Insane,27603327,YacHiro,85
1869,Insane,27603327,บารลานช,85
1870,Insane,27603327,Greenhart,85
1871,Insane,27603327,Yuuya,85
1872,Insane,27603263,MImI,85
1873,Insane,27603263,Lune,85
1874,Insane,27603263,GN Touma,85
1875,Insane,27603263,SevenNOva,85
1876,Insane,27603263,zerozerotwo,85
1877,Insane,27603263,Leo,???
1878,Insane,27603199,Oxcel,85
1879,Insane,27,AliceU,???
1880,Insane,27603199,Chiyo,85
1881,Insane,27603199,kohicino,85
1882,Insane,27603199,啊,85
1883,Insane,27603135,Koka-Kola,85
1884,Insane,27603135,eMyx,85
1885,Insane,27603135,EROHA,85
1886,Insane,27603071,羽櫻,85
1887,Insane,27603071,farumaru,85
1888,Insane,27603007,Seno,85
1889,Insane,27603007,閃電云沖,85
1890,Insane,27603007,Panzersh,85
1891,Insane,27603007,空シュウ,85
1892,Insane,27603007,SeNsE,85
1893,Insane,27603007,Aya,85
1894,Insane,27603007,Hayaku,85
1895,Insane,27602943,LeIR,85
1896,Insane,27602943,iZLenYu,85
1897,Insane,27602943,LOliArchive,85
1898,Insane,27602943,shuvi,85
1899,Insane,27602943,Rhaksa,85
1900,Insane,27602943,Pang,85
1901,Insane,27602879,MaxKental,85
1902,Insane,27602879,dronshi,85
1903,Insane,27602879,???,85
1904,Insane,27602815,HAPPYMEAL,85
1905,Insane,27602815,Michiruchiru,85
1906,Insane,27602815,Sophienya,85
1907,Insane,27602815,9219,85
1908,Insane,27602815,Snow,85
1909,Insane,27602751,Kuzunoha,85
1910,Insane,27602751,Strela,85
1911,Insane,27602751,BlueShadow,85
1912,Insane,27602687,Takehizu,85
1913,Insane,27602687,Clarx,85
1914,Insane,27602687,Dansu,85
1915,Insane,27602687,Ruvel,85
1916,Insane,27602623,02,85
1917,Insane,27602623,Okotta,85
1918,Insane,27602559,ก๊วยยี้,85
1919,Insane,27602559,HIBIKI ,85
1920,Insane,27602559,Ldd,85
1921,Insane,27602559,Relikura,85
1922,Insane,27602495,Jan,85
1923,Insane,27602367,iffiw,85
1924,Insane,27602367,Change,85
1925,Insane,27602367,Birb,85
1926,Insane,27602303,DY-4 |Megiddo,85
1927,Insane,27602303,Anastasia,85
1928,Insane,27602303,ParastArch,85
1929,Insane,27602303,ワフリ,85
1930,Insane,27602239,Halp,85
1931,Insane,27602239,ฟูฟูวนาร์กก,85
1932,Insane,27602239,Eii,85
1933,Insane,27602239,ซากิ975,85
1934,Insane,27602239,mika,85
1935,Insane,27602239,Sasaki,85
1936,Insane,27602175,Zeto,85
1937,Insane,27602175,Silhe,85
1938,Insane,27602111,MeowSummon,85
1939,Insane,27602111,Ando,85
1940,Insane,27602111,???,85
1941,Insane,27602047,Ramu,85
1942,Insane,27,Cirrus,???
1943,Insane,27602047,破曉,85
1944,Insane,27602047,Shastrafe,85
1945,Insane,27602047,Ns-Kaisel,85
1946,Insane,27601983,Charlotte,85
1947,Insane,27601983,เภัยสังคม,85
1948,Insane,27601983,1401,85
1949,Insane,27601919,KaruizawaKei,85
1950,Insane,27601919,Chii-Chan,85
1951,Insane,27601919,Rei,85
1952,Insane,27601919,HatsuneFarell,85
1953,Insane,27601855,Rieri,85
1954,Insane,27601855,Omori,85
1955,Insane,27601855,โทระมารจัง,85
1956,Insane,27601791,NS-NN,85
1957,Insane,27601727,Jack,85
1958,Insane,27601727,Crezza,85
1959,Insane,27601727,Azuryn,85
1960,Insane,27601727,Gray,???
1961,Insane,27601663,Adiguna,85
1962,Insane,27601663,???,85
1963,Insane,27601663,Nongjangs,85
1964,Insane,27601663,TaroMaru,85
1965,Insane,27601599,Chiru,85
1966,Insane,27601599,Toktak,85
1967,Insane,27601599,Zuizui,85
1968,Insane,27601599,chili,85
1969,Insane,27601,Lulucoreo,???
1970,Insane,27601535,คร 4ท7/7,85
1971,Insane,27601471,END,85
1972,Insane,27601471,momiji,85
1973,Insane,27601471,Mundaneman,85
1974,Insane,27601471,Empty,85
1975,Insane,27601407,SenSen,85
1976,Insane,27601407,Zenzen,85
1977,Insane,27601407,CPTAnon,85
1978,Insane,27601407,オデッセー,85
1979,Insane,27601407,ACuteGhost,85
1980,Insane,27601407,Nyx-Hexagon,85
1981,Insane,27601343,Kaiser,85
1982,Insane,27601343,Vio,85
1983,Insane,27601343,Thom,85
1984,Insane,27601343,Raid,85
1985,Insane,27601343,Claps,85
1986,Insane,27601279,AceLight,85
1987,Insane,27601279,Jeanne,85
1988,Insane,27601279,Omi,85
1989,Insane,27601215,Manatee,85
1990,Insane,27601215,Okthalu,85
1991,Insane,27601215,Apiriuz,85
1992,Insane,27601215,skrabel,85
1993,Insane,27601151,qyto,85
1994,Insane,27601151,Folko,85
1995,Insane,27601151,Hasaki,85
1996,Insane,27601151,HHY,85
1997,Insane,27601151,Aoi,85
1998,Insane,27601151,AomeganeKhanh,85
1999,Insane,27601087,Datan,85
2000,Insane,27601087,MaRuChan,85
2001,Insane,27601087,Tolky,???
2002,Insane,27601087,jarbet29,85
2003,Insane,27601023,ExC-Chizuru,85
2004,Insane,27601023,Korath,85
2005,Insane,27601023,AMT,85
2006,Insane,27601023,Furani,85
2007,Insane,27600959,TonarinoAkane,85
2008,Insane,27600895,『』,???
2009,Insane,27600895,Kigurumi,85
2010,Insane,27600895,mythsama,85
2011,Insane,27600895,Aqua,85
2012,Insane,27600831,เอกคง,85
2013,Insane,27600831,DevFroz,85
2014,Insane,27600831,Arky,85
2015,Insane,27600767,QwQ,85
2016,Insane,27600767,Hinasannnn,85
2017,Insane,27600703,Xeh,85
2018,Insane,27600703,Mutenroshi,85
2019,Insane,27600703,dora,85
2020,Insane,27600639,Meint,85
2021,Insane,27600639,Homura,85
2022,Insane,27600639,DataHaza,85
2023,Insane,27600575,Kaito,85
2024,Insane,27600575,Furi,85
2025,Insane,27600575,DarkBoyz,85
2026,Insane,27600575,AzusaMajiTensi,85
2027,Insane,27600511,Maximus,85
2028,Insane,27600511,Altina,85
2029,Insane,27600511,Nosaj,85
2030,Insane,27600511,Ploner,85
2031,Insane,27600511,Kaguya,85
2032,Insane,27600447,cclt  ,85
2033,Insane,27600447,hyd3r,85
2034,Insane,27600447,Haru,85
2035,Insane,27600447,Lava,85
2036,Insane,27600383,MeiMei,85
2037,Insane,27600383,Chika,85
2038,Insane,27600383,Koro,85
2039,Insane,27600383,blueberry,85
2040,Insane,27600383,EUMAN,85
2041,Insane,27600383,Nana,85
2042,Insane,27600383,Tsanst,85
2043,Insane,27600255,???,85
2044,Insane,27600191,Onimai,85
2045,Insane,27600191,Nanashi,85
2046,Insane,27600191,Emiya,85
2047,Insane,27600191,qwe2805,85
2048,Insane,27600191,mol,85
2049,Insane,27600127,LastResort,85
2050,Insane,27600063,MaoSan,85
2051,Insane,27600063,Traveler,85
2052,Insane,27599999,Minz,85
2053,Insane,27599999,Ain,85
2054,Insane,27599935,Relic,85
2055,Insane,27599935,V9,85
2056,Insane,27599935,GHC |Eclage,85
2057,Insane,27599935,LB| SalLy,85
2058,Insane,27599935,Re-dive,85
2059,Insane,27599935,Plants,85
2060,Insane,27599935,Forgetmenot,85
2061,Insane,27599871,outi,???
2062,Insane,27599807,Hallz,85
2063,Insane,27599807,Nyesammy,85
2064,Insane,27599807,Uka,85
2065,Insane,27599743,SOM,85
2066,Insane,27599743,SomniumDeus,85
2067,Insane,27599743,Haruto,85
2068,Insane,27599743,Kiri,85
2069,Insane,27599743,yuu,85
2070,Insane,27599743,Rexles,85
2071,Insane,27599679,Navarone,85
2072,Insane,27599679,NS Lock,85
2073,Insane,27599679,YukiMiku,85
2074,Insane,27599679,Ndud,85
2075,Insane,27599679,ซีคาสะ,85
2076,Insane,27599615,Zora,85
2077,Insane,27599615,Modeus,85
2078,Insane,27599615,TheGeNoSys,85
2079,Insane,27599615,Hary21,85
2080,Insane,27599615,Fizzy,???
2081,Insane,27599551,夏洛特-白,85
2082,Insane,27599551,Hanabi,85
2083,Insane,27599551,NuuNoii,85
2084,Insane,27599551,FallenGod,85
2085,Insane,27599551,WxZLin,85
2086,Insane,27599487,Zeema,85
2087,Insane,27599423,Theu,85
2088,Insane,27599423,NS-Crystaline,85
2089,Insane,27599423,Pekity,85
2090,Insane,27599423,Harutsuki,85
2091,Insane,27599359,Verzichten,85
2092,Insane,27599359,ภัยสังคม,85
2093,Insane,27599359,yuki,???
2094,Insane,27599359,GlizreviVn,85
2095,Insane,27599,SATORI,???
2096,Insane,27599231,明霜,85
2097,Insane,27599231,NinetyEight,85
2098,Insane,27599167,狠狠的灌滿紗織的小學,85
2099,Insane,27599167,Damaharu,85
2100,Insane,27599167,AYuzuru,85
2101,Insane,27599103,調月七瀬,85
2102,Insane,27599103,AomSince,85
2103,Insane,27599039,Alcord,85
2104,Insane,27599039,Claires,85
2105,Insane,27599039,dodo,85
2106,Insane,27598975,Rylaera,85
2107,Insane,27598975,Hikari,85
2108,Insane,27598975,Dsnrche,85
2109,Insane,27598975,Eternal,85
2110,Insane,27598975,Polly,85
2111,Insane,27598911,ElsieShy,85
2112,Insane,27598911,Hamzzz,85
2113,Insane,27598847,???,85
2114,Insane,27598783,???,85
2115,Insane,27598783,9,85
2116,Insane,27598783,WarakuHime,85
2117,Insane,27598719,Seayer,85
2118,Insane,27598655,อรรถวทย,85
2119,Insane,27598655,Libur,85
2120,Insane,27598655,MaZA,85
2121,Insane,27598655,Marcus,85
2122,Insane,27598591,Imaterial,85
2123,Insane,27598591,Ikhwan,85
2124,Insane,27598591,blackkie,85
2125,Insane,27598527,Sayurin,85
2126,Insane,27598463,Han,85
2127,Insane,27598463,Vermount,85
2128,Insane,27598399,Yokky,85
2129,Insane,27598399,Famkung,85
2130,Insane,27598399,Dantalian,85
2131,Insane,27598399,Jaqen,85
2132,Insane,27598399,NoName,85
2133,Insane,27598399,NS-RagiTape,85
2134,Insane,27598399,FEEMDVD,85
2135,Insane,27598335,???,85
2136,Insane,27598335,聖匠未花,85
2137,Insane,27598335,TARUSATO,85
2138,Insane,27598271,Schere,85
2139,Insane,27598271,Nougat,85
2140,Insane,27598207,Jirochou,85
2141,Insane,27598207,rez,???
2142,Insane,27598207,???,85
2143,Insane,27598143,Mage,85
2144,Insane,27598143,Yukimaru,85
2145,Insane,27598143,Sylpheria,85
2146,Insane,27598143,GonGaGa,85
2147,Insane,27598079,Knetkateyakui,85
2148,Insane,27598079,Teriibol,85
2149,Insane,27598079,MP,85
2150,Insane,27598079,por,85
2151,Insane,27598015,Dypsi,85
2152,Insane,27598015,Tennis,85
2153,Insane,27598015,Vokrez,85
2154,Insane,27598015,Beammy,85
2155,Insane,27597951,Waltz,85
2156,Insane,27597951,Nicky,85
2157,Insane,27597951,megi,85
2158,Insane,27597951,Jellov,85
2159,Insane,27597951,Peanut,85
2160,Insane,27597951,NUTSAMA,85
2161,Insane,27597887,sinkub,85
2162,Insane,27597887,Yakiri,85
2163,Insane,27597887,Dreamer,85
2164,Insane,27597823,Sakurasake,85
2165,Insane,27597823,四季夏目,85
2166,Insane,27597759,Another,85
2167,Insane,27597759,XxJacKxX,85
2168,Insane,27597759,August,85
2169,Insane,27597759,Aregia,85
2170,Insane,27597695,ไออิด,85
2171,Insane,27597631,=,85
2172,Insane,27597567,Kishi,85
2173,Insane,27597567,Duong,85
2174,Insane,27597567,Kagaki,85
2175,Insane,27597567,Rasvalgar,85
2176,Insane,27597567,Lordex,85
2177,Insane,27597567,KUBITORI,85
2178,Insane,27597503,yahya,85
2179,Insane,27597503,Sylvestris,85
2180,Insane,27597503,DY-Zlinito,85
2181,Insane,27597503,Zecilla,85
2182,Insane,27597503,Topan,85
2183,Insane,27597503,DY-6 RF-AEJ,85
2184,Insane,27597503,Dixdy,85
2185,Insane,27597439,Celerio,85
